date,aqi_mean,pm2_5_mean,pm10_mean,ozone_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean
2024-01-30,152.11199680347644,65.04583333333333,109.24166666666667,73.75,1111.4166666666667,14.8375,11.8375,18.008333333333333,67.75,1016.1541666666667,5.05,0.012500000000000002
2024-01-31,165.39090936770256,84.2625,150.89583333333334,71.08333333333333,1304.2083333333333,22.554166666666664,12.220833333333333,18.833333333333332,66.375,1013.8791666666666,4.579166666666667,0.0
2024-02-01,132.3254698559239,55.57083333333333,128.40833333333333,63.75,838.75,17.970833333333335,5.9375,18.275000000000002,52.083333333333336,1014.4916666666667,7.8500000000000005,0.0
2024-02-02,123.31916848969708,46.34583333333333,83.55,63.541666666666664,772.3333333333334,13.8125,7.208333333333333,17.287499999999998,53.333333333333336,1017.1083333333332,13.754166666666668,0.020833333333333332
2024-02-03,137.9549505959725,52.8125,108.2625,75.5,658.25,8.791666666666666,8.754166666666666,16.333333333333332,77.66666666666667,1016.3833333333333,6.0125,0.2708333333333333
2024-02-04,149.79918714577454,60.52916666666667,118.1375,77.83333333333333,628.7083333333334,11.308333333333332,10.470833333333333,16.383333333333333,74.625,1016.375,7.1875,0.024999999999999998
2024-02-05,151.9396826069229,68.375,126.75416666666666,66.16666666666667,936.5,20.258333333333333,10.683333333333332,15.862499999999999,69.70833333333333,1017.5916666666667,7.583333333333333,0.0
2024-02-06,115.58734898671811,41.358333333333334,72.47083333333333,64.5,598.7083333333334,11.733333333333334,6.5375000000000005,17.104166666666668,60.875,1018.0916666666667,6.658333333333334,0.0
2024-02-07,112.49151453497689,40.574999999999996,69.59166666666667,83.0,493.625,9.595833333333333,8.554166666666667,17.045833333333334,62.625,1021.25,12.354166666666666,0.0
2024-02-08,134.8651792444118,50.987500000000004,91.7375,71.33333333333333,733.0833333333334,16.845833333333335,9.058333333333334,16.833333333333332,62.041666666666664,1021.7833333333333,6.383333333333333,0.0
2024-02-09,118.8000235777539,43.30416666666667,76.00833333333334,70.20833333333333,665.8333333333334,15.6,8.420833333333333,17.304166666666667,56.25,1017.9041666666667,8.254166666666666,0.0
2024-02-10,118.84063603112743,44.637499999999996,73.05,59.458333333333336,717.0416666666666,18.833333333333332,6.079166666666667,17.979166666666668,51.833333333333336,1020.4541666666668,9.216666666666667,0.0
2024-02-11,138.46692034990548,55.1625,85.09583333333333,75.29166666666667,807.0833333333334,17.045833333333334,10.320833333333333,18.070833333333333,53.416666666666664,1020.9583333333334,7.8,0.0
2024-02-12,139.4435430590802,58.387499999999996,88.22500000000001,70.0,888.7083333333334,20.224999999999998,9.383333333333333,17.775000000000002,53.291666666666664,1019.6916666666666,6.183333333333334,0.0
2024-02-13,142.81278945420476,62.4,94.64583333333333,68.54166666666667,894.4583333333334,20.429166666666667,9.595833333333333,17.804166666666667,54.541666666666664,1019.6208333333334,5.120833333333334,0.0
2024-02-14,154.7344657075331,70.63333333333334,118.75416666666666,72.41666666666667,963.375,23.004166666666666,7.695833333333333,19.141666666666666,55.666666666666664,1020.025,5.866666666666667,0.0
2024-02-15,154.68834601528894,71.53333333333333,120.14999999999999,71.83333333333333,981.0833333333334,22.575,7.483333333333333,19.079166666666666,56.083333333333336,1019.2666666666668,5.266666666666667,0.0
2024-02-16,146.351150409817,65.3125,103.52083333333333,70.66666666666667,932.2083333333334,22.445833333333336,7.341666666666666,19.133333333333333,55.333333333333336,1018.9416666666666,5.3500000000000005,0.0
2024-02-17,128.19607459250088,55.32916666666667,87.53750000000001,68.875,818.7083333333334,19.195833333333333,7.2875000000000005,19.708333333333332,51.708333333333336,1014.3291666666668,6.1125,0.0
2024-02-18,66.6060443490701,19.520833333333332,46.520833333333336,77.70833333333333,301.6666666666667,5.445833333333333,7.583333333333333,20.541666666666668,50.916666666666664,1007.0208333333334,9.450000000000001,0.0
2024-02-19,110.63693457678094,39.34166666666667,102.64999999999999,75.58333333333333,405.9583333333333,9.616666666666667,5.683333333333334,21.525000000000002,59.166666666666664,1006.1708333333332,9.395833333333334,0.0
2024-02-20,110.6882808756764,39.454166666666666,138.13333333333333,70.29166666666667,413.2916666666667,12.970833333333333,2.154166666666667,20.508333333333333,30.416666666666668,1010.5041666666666,7.75,0.0
2024-02-21,81.04278096491039,26.004166666666666,64.16666666666667,70.20833333333333,444.6666666666667,13.875,2.9166666666666665,19.454166666666666,36.541666666666664,1010.8083333333334,8.545833333333333,0.0
2024-02-22,73.33380458863225,22.95,66.77499999999999,73.04166666666667,422.3333333333333,12.637500000000001,1.9749999999999999,19.133333333333333,25.375,1014.3166666666666,14.1,0.0
2024-02-23,111.49229951792124,39.17916666666667,92.64999999999999,65.83333333333333,817.5,23.991666666666664,4.208333333333333,18.720833333333335,32.666666666666664,1015.6791666666667,4.995833333333334,0.0
2024-02-24,107.97397035626538,38.025,111.6875,68.04166666666667,700.375,21.104166666666668,4.8374999999999995,17.7625,36.458333333333336,1015.3416666666667,6.8999999999999995,0.0
2024-02-25,89.92022433339804,30.2625,55.262499999999996,71.375,480.6666666666667,12.058333333333332,5.870833333333334,17.979166666666668,42.0,1016.6791666666667,10.325000000000001,0.0
